text,label
रवि जि तपाईंको बोली सुनेर तपाईंको  कार्यक्रम  हेरेर आहा  मनै  फुरुङग भयो।🙏🙏,1
"विद्यार्थीलाई नांगै पार्ने र फोटो खिच्ने शिक्षक, MBBS को शुल्कमा कलेजको मनपरी?। SidhaKura | Rabi Lamichhane | EP 36",0
रवि सर हजुर को दमदार आवाज र शब्दहरु सुनेपछि मात्र आनन्द निद्रा लाग्नेभयो है जय रवि सर🙏🤪💕,1
कार्यक्रम सिधा कुरामा समसामयिक विषयक भन्दा पहिले दिईने रबिको दनक अति मन पर्छ।,1
५ मिनेट   को लागि  भए  पनि म जस्तोसुकै  ब्यस्तता पनि छोडेर  आउछु   ,2
आज को ७ मिनेट को शब्दले मुटु छोयो 💓💓💓 दाई अझैँ अग्रिम शुभकामना छ,1
तपाईंको पहिलेको बोली र शब्द सुन्न अति मन पर्छ रबि दाइ👏👏👏👏,1
शिक्षा दिने बेलामा बिद्यार्थी लाई उल्टइ नाङ्गो पार्ने कुन पसु मास्टर हो सिधै कालो मोसो दलेर बर्खास्त गर्नुपरो तेसलाइ ।,0
MCC को बारेमा पनी news बनाउनुस न रबी सर । यस्को बारेमा किन बोल्नु हुदैन ?,2
7 मिनेट को शब्दहरु सुन्दा सरै आनन्द आयो 😍🙏🙏,1
